invoice,stockcode
1201,margarina
1201,water
1201,helado
1201,yogurt
1202,azucar
1202,queso
1202,pollo
1202,galletas
1202,panaderia
1202,yogurt
1202,vegetales
1202,pescado
1202,cuidado personal
1202,carne
1202,papas
1202,helado
1202,chocolate
1203,galletas
1203,pollo
1203,postres
1203,azucar
1203,chocolate
1203,yogurt
1203,panela
1204,pollo
1204,enlatados
1204,azucar
1204,arroz
1204,galletas
1204,water
1204,postres
1204,yogurt
1204,queso
1204,aceite
1204,licor
1204,chocolate
1204,helado
1205,azucar
1205,yogurt
1205,galletas
1205,water
1205,postres
1205,papas
1205,panela
1205,leche
1205,panaderia
1206,helado
1206,galletas
1206,yogurt
1206,harina
1206,pollo
1206,arroz
1206,aceite
1206,water
1206,azucar
1206,chocolate
1206,enlatados
1206,licor
1207,yogurt
1207,pollo
1207,azucar
1207,queso
1207,galletas
1207,harina
1207,chocolate
1208,yogurt
1208,azucar
1208,galletas
1208,postres
1208,pollo
1208,chocolate
1208,licor
1208,aceite
1208,water
1208,sal
1209,galletas
1209,azucar
1209,queso
1209,frutas
1209,yogurt
1209,granos
1209,helado
1209,water
1209,panaderia
1209,vegetales
1209,pollo
1209,aceite
1209,carne
1210,azucar
1210,pollo
1210,queso
1210,panaderia
1210,galletas
1210,yogurt
1210,chocolate
1211,galletas
1211,pasta
1211,chocolate
1211,arroz
1211,sal
1211,queso
1211,pescado
1211,yogurt
1211,leche
1211,water
1211,azucar
1211,carne
1212,galletas
1212,azucar
1212,panela
1212,postres
1212,licor
1212,chocolate
1212,yogurt
1212,pasta
1213,panaderia
1213,frutas
1213,galletas
1213,azucar
1213,chocolate
1213,soda
1213,licor
1213,postres
1213,yogurt
1213,queso
1214,yogurt
1214,chocolate
1214,postres
1214,galletas
1214,frutas
1214,licor
1214,azucar
1214,harina
1214,panaderia
1215,azucar
1215,postres
1215,helado
1215,chocolate
1215,pollo
1215,galletas
1215,yogurt
1215,queso
1216,yogurt
1216,galletas
1216,chocolate
1216,panaderia
1216,azucar
1216,harina
1216,postres
1216,soda
1216,water
1216,huevos
1216,arroz
1216,vegetales
1216,queso
1217,galletas
1217,licor
1217,yogurt
1217,azucar
1217,panaderia
1217,granos
1217,cafe
1217,water
1217,arroz
1218,panela
1218,azucar
1218,water
1218,galletas
1218,sal
1218,pollo
1218,helado
1218,yogurt
1219,azucar
1219,pollo
1219,yogurt
1219,galletas
1219,queso
1219,chocolate
1219,licor
1219,postres
1219,pasta
1219,water
1220,azucar
1220,galletas
1220,yogurt
1220,licor
1220,pasta
1220,postres
1220,queso
1221,galletas
1221,yogurt
1221,azucar
1221,postres
1221,sal
1221,cafe
1221,queso
1221,licor
1221,chocolate
1221,helado
1221,arroz
1222,helado
1222,panaderia
1222,pollo
1222,azucar
1222,chocolate
1222,soda
1222,galletas
1222,yogurt
1223,yogurt
1223,arroz
1223,galletas
1223,azucar
1223,postres
1223,carne
1223,leche
1223,panaderia
1223,enlatados
1223,soda
1224,arroz
1224,panela
1224,galletas
1224,huevos
1224,azucar
1224,yogurt
1224,papas
1224,carne
1224,panaderia
1224,postres
1224,helado
1224,licor
1225,azucar
1225,chocolate
1225,arroz
1225,pollo
1225,panela
1225,cuidado personal
1225,yogurt
1225,licor
1225,galletas
1225,soda
1225,sal
1225,queso
1225,papas
1225,carne
1226,chocolate
1226,azucar
1226,carne
1226,yogurt
1226,harina
1226,licor
1226,galletas
1226,queso
1226,cuidado personal
1227,azucar
1227,pasta
1227,helado
1227,queso
1227,frutas
1227,yogurt
1227,chocolate
1227,arroz
1228,yogurt
1228,sal
1228,galletas
1228,pollo
1228,azucar
1228,chocolate
1228,huevos
1228,water
1228,papas
1228,queso
1228,postres
1229,azucar
1229,galletas
1229,panaderia
1229,licor
1229,pollo
1229,papas
1229,yogurt
1229,chocolate
1229,carne
1229,postres
1230,yogurt
1230,galletas
1230,azucar
1230,panela
1230,licor
1230,harina
1230,pasta
1230,water
1230,sal
1231,azucar
1231,chocolate
1231,galletas
1231,papas
1231,queso
1231,frutas
1231,sal
1231,yogurt
1231,postres
1232,water
1232,yogurt
1232,azucar
1232,queso
1232,soda
1232,galletas
1232,arroz
1232,licor
1233,azucar
1233,pasta
1233,galletas
1233,panaderia
1233,panela
1233,margarina
1233,arroz
1233,licor
1233,chocolate
1233,yogurt
1233,cuidado personal
1233,water
1234,galletas
1234,licor
1234,yogurt
1234,chocolate
1234,water
1234,azucar
1234,frutas
1234,postres
1234,panaderia
1234,cuidado personal
1234,soda
1235,galletas
1235,azucar
1235,water
1235,soda
1235,yogurt
1235,chocolate
1235,panaderia
1235,pollo
1235,postres
1236,helado
1236,galletas
1236,azucar
1236,chocolate
1236,licor
1236,yogurt
1236,carne
1236,queso
1236,water
1236,postres
1237,panaderia
1237,queso
1237,galletas
1237,pollo
1237,sal
1237,arroz
1237,chocolate
1237,azucar
1237,yogurt
1237,cuidado personal
1238,helado
1238,galletas
1238,postres
1238,chocolate
1238,azucar
1238,arroz
1238,enlatados
1238,pollo
1238,panaderia
1239,azucar
1239,papas
1239,helado
1239,panaderia
1239,pollo
1239,yogurt
1239,cuidado personal
1239,queso
1239,licor
1240,azucar
1240,queso
1240,water
1240,chocolate
1240,galletas
1240,arroz
1240,panela
1240,licor
1240,carne
1240,soda
1240,yogurt
1241,pollo
1241,vegetales
1241,galletas
1241,helado
1241,cuidado personal
1241,yogurt
1241,chocolate
1241,panaderia
1241,arroz
1241,panela
1241,licor
1241,water
1242,azucar
1242,carne
1242,arroz
1242,galletas
1242,sal
1242,yogurt
1242,chocolate
1242,helado
1242,water
1243,helado
1243,galletas
1243,licor
1243,azucar
1243,pollo
1243,yogurt
1243,chocolate
1243,cuidado personal
1243,water
1244,galletas
1244,queso
1244,azucar
1244,yogurt
1244,harina
1244,panaderia
1244,sal
1244,frutas
1244,arroz
1244,enlatados
1245,azucar
1245,queso
1245,galletas
1245,arroz
1245,postres
1245,chocolate
1245,yogurt
1245,water
1245,pescado
1246,galletas
1246,queso
1246,soda
1246,yogurt
1246,licor
1246,chocolate
1246,azucar
1246,pollo
1246,helado
1246,frutas
1247,postres
1247,azucar
1247,soda
1247,galletas
1247,queso
1247,yogurt
1247,panaderia
1247,papas
1248,galletas
1248,licor
1248,postres
1248,huevos
1248,frutas
1248,azucar
1248,chocolate
1248,water
1248,yogurt
1248,soda
1248,pollo
1249,galletas
1249,licor
1249,chocolate
1249,azucar
1249,sal
1249,yogurt
1249,huevos
1249,arroz
1249,leche
1249,postres
1249,pollo
1249,vegetales
1250,galletas
1250,chocolate
1250,helado
1250,water
1250,queso
1250,azucar
1250,yogurt
1250,licor
1250,vegetales
1250,pollo
1251,galletas
1251,azucar
1251,yogurt
1251,water
1251,carne
1251,panaderia
1251,queso
1251,pasta
1251,helado
1251,chocolate
1251,licor
1251,soda
1251,enlatados
1252,arroz
1252,queso
1252,azucar
1252,chocolate
1252,galletas
1252,helado
1252,enlatados
1252,yogurt
1252,licor
1252,sal
1253,arroz
1253,galletas
1253,yogurt
1253,licor
1253,panaderia
1253,chocolate
1253,azucar
1253,helado
1253,water
1254,galletas
1254,queso
1254,azucar
1254,yogurt
1254,chocolate
1254,licor
1254,helado
1254,panaderia
1254,sal
1255,galletas
1255,yogurt
1255,arroz
1255,azucar
1255,queso
1255,licor
1255,pollo
1255,frutas
1256,galletas
1256,postres
1256,azucar
1256,water
1256,frutas
1256,chocolate
1256,helado
1256,yogurt
1256,queso
1256,panaderia
1256,pollo
1257,arroz
1257,galletas
1257,postres
1257,pollo
1257,azucar
1257,cuidado personal
1257,carne
1257,water
1257,licor
1257,yogurt
1257,chocolate
1258,yogurt
1258,panaderia
1258,galletas
1258,harina
1258,azucar
1258,enlatados
1258,water
1258,queso
1258,licor
1258,margarina
1259,licor
1259,queso
1259,panaderia
1259,galletas
1259,arroz
1259,papas
1259,enlatados
1259,azucar
1259,cuidado personal
1259,postres
1259,yogurt
1259,chocolate
1260,licor
1260,azucar
1260,yogurt
1260,chocolate
1260,galletas
1260,granos
1260,helado
1260,sal
1261,azucar
1261,galletas
1261,panaderia
1261,chocolate
1261,yogurt
1261,soda
1261,water
1261,licor
1261,harina
1261,helado
1262,chocolate
1262,azucar
1262,galletas
1262,licor
1262,postres
1262,helado
1262,water
1263,galletas
1263,yogurt
1263,azucar
1263,postres
1263,queso
1263,licor
1263,water
1263,helado
1263,sal
1264,soda
1264,chocolate
1264,yogurt
1264,helado
1264,azucar
1264,queso
1264,panaderia
1264,galletas
1264,pollo
1265,carne
1265,yogurt
1265,azucar
1265,harina
1265,pasta
1265,cuidado personal
1265,chocolate
1265,licor
1265,leche
1265,galletas
1265,water
1265,huevos
1266,galletas
1266,panaderia
1266,queso
1266,pollo
1266,azucar
1266,soda
1266,papas
1266,chocolate
1266,licor
1266,yogurt
1267,galletas
1267,chocolate
1267,frutas
1267,azucar
1267,soda
1267,harina
1267,pasta
1267,licor
1268,azucar
1268,galletas
1268,pollo
1268,yogurt
1268,papas
1268,licor
1268,chocolate
1269,pescado
1269,queso
1269,azucar
1269,galletas
1269,panaderia
1269,harina
1269,water
1269,arroz
1269,cuidado personal
1269,chocolate
1270,yogurt
1270,cafe
1270,galletas
1270,postres
1270,azucar
1270,pollo
1270,panaderia
1270,helado
1270,licor
1271,pescado
1271,yogurt
1271,chocolate
1271,pollo
1271,panela
1271,soda
1271,azucar
1271,galletas
1271,postres
1272,queso
1272,yogurt
1272,galletas
1272,sal
1272,chocolate
1272,azucar
1272,water
1272,licor
1273,azucar
1273,galletas
1273,water
1273,helado
1273,aseo
1273,queso
1273,chocolate
1273,arroz
1273,pollo
1273,postres
1274,galletas
1274,yogurt
1274,helado
1274,azucar
1274,licor
1274,queso
1274,papas
1274,soda
1274,chocolate
1274,panaderia
1274,pescado
1274,arroz
1275,galletas
1275,carne
1275,azucar
1275,chocolate
1275,postres
1275,arroz
1275,queso
1275,cuidado personal
1275,panaderia
1275,yogurt
1276,galletas
1276,yogurt
1276,azucar
1276,queso
1276,water
1276,chocolate
1276,pollo
1276,arroz
1276,licor
1276,harina
1276,sal
1277,galletas
1277,helado
1277,azucar
1277,postres
1277,panela
1277,papas
1278,galletas
1278,chocolate
1278,azucar
1278,queso
1278,panaderia
1278,cuidado personal
1278,aseo
1278,pescado
1279,yogurt
1279,azucar
1279,licor
1279,galletas
1279,carne
1279,water
1279,arroz
1280,galletas
1280,licor
1280,helado
1280,chocolate
1280,azucar
1280,panela
1280,arroz
1280,pollo
1280,yogurt
1281,galletas
1281,helado
1281,yogurt
1281,pollo
1281,azucar
1281,harina
1281,soda
1281,queso
1281,arroz
1282,postres
1282,galletas
1282,azucar
1282,papas
1282,aseo
1282,arroz
1283,arroz
1283,sal
1283,postres
1283,chocolate
1283,azucar
1283,galletas
1283,panaderia
1283,yogurt
1283,soda
1283,pollo
1284,azucar
1284,galletas
1284,water
1284,licor
1284,yogurt
1284,sal
1284,postres
1284,granos
1285,postres
1285,yogurt
1285,azucar
1285,queso
1285,arroz
1285,soda
1285,panaderia
1285,galletas
1285,licor
1285,chocolate
1285,sal
1285,papas
1286,azucar
1286,galletas
1286,postres
1286,panaderia
1286,licor
1286,queso
1286,carne
1286,pasta
1286,helado
1286,water
1286,yogurt
1286,pollo
1286,arroz
1287,azucar
1287,galletas
1287,yogurt
1287,margarina
1287,licor
1287,pollo
1287,enlatados
1287,cuidado personal
1287,postres
1288,queso
1288,chocolate
1288,sal
1288,postres
1288,azucar
1288,galletas
1288,carne
1288,papas
1288,water
1288,cuidado personal
1289,galletas
1289,water
1289,licor
1289,azucar
1289,panaderia
1289,chocolate
1289,yogurt
1289,queso
1289,postres
1290,galletas
1290,azucar
1290,chocolate
1290,papas
1290,yogurt
1290,panaderia
1290,licor
1290,vegetales
1290,arroz
1290,margarina
1291,galletas
1291,azucar
1291,water
1291,harina
1291,arroz
1291,helado
1291,licor
1291,postres
1291,yogurt
1291,queso
1291,panaderia
1291,pollo
1292,panela
1292,galletas
1292,cuidado personal
1292,arroz
1292,yogurt
1292,postres
1292,pescado
1292,helado
1292,cafe
1292,queso
1292,azucar
1292,water
1293,panaderia
1293,yogurt
1293,galletas
1293,azucar
1293,water
1293,papas
1293,chocolate
1293,pollo
1293,frutas
1293,arroz
1293,licor
1293,helado
1294,yogurt
1294,galletas
1294,postres
1294,helado
1294,azucar
1294,carne
1294,panaderia
1294,sal
1294,water
1295,azucar
1295,queso
1295,sal
1295,soda
1295,licor
1295,panaderia
1295,galletas
1295,water
1295,pollo
1295,enlatados
1295,yogurt
1296,yogurt
1296,helado
1296,sal
1296,azucar
1296,water
1296,galletas
1296,postres
1296,pasta
1296,licor
1296,granos
1296,arroz
1296,chocolate
1296,panaderia
1297,yogurt
1297,galletas
1297,azucar
1297,panaderia
1297,water
1297,chocolate
1297,frutas
1298,azucar
1298,soda
1298,yogurt
1298,postres
1298,panaderia
1298,helado
1298,chocolate
1298,galletas
1298,arroz
1298,sal
1298,pasta
1299,licor
1299,yogurt
1299,cafe
1299,water
1299,sal
1299,helado
1299,galletas
1299,arroz
1299,azucar
1299,queso
1299,soda
1300,galletas
1300,azucar
1300,yogurt
1300,licor
1300,carne
1300,chocolate
1300,harina
1300,helado
1300,panaderia
1300,postres
1300,soda
1300,arroz
1300,panela
1301,yogurt
1301,pescado
1301,water
1301,galletas
1301,azucar
1301,enlatados
1301,leche
1301,postres
1301,chocolate
1301,licor
1301,queso
1301,panaderia
1301,helado
1302,azucar
1302,chocolate
1302,frutas
1302,galletas
1302,yogurt
1302,harina
1302,pescado
1302,queso
1302,papas
1303,galletas
1303,azucar
1303,licor
1303,arroz
1303,yogurt
1303,soda
1303,pollo
1303,pescado
1303,queso
1303,chocolate
1303,postres
1304,chocolate
1304,azucar
1304,cuidado personal
1304,frutas
1304,sal
1304,queso
1304,galletas
1304,panaderia
1304,aseo
1304,papas
1304,pollo
1305,galletas
1305,helado
1305,arroz
1305,azucar
1305,pasta
1305,licor
1305,frutas
1305,panaderia
1305,water
1305,postres
1305,carne
1305,pollo
1305,chocolate
1305,cafe
1306,water
1306,yogurt
1306,galletas
1306,harina
1306,cuidado personal
1306,queso
1306,arroz
1306,azucar
1306,pasta
1306,chocolate
1307,helado
1307,chocolate
1307,yogurt
1307,azucar
1307,galletas
1307,panaderia
1307,water
1307,panela
1307,queso
1308,galletas
1308,helado
1308,papas
1308,pollo
1308,azucar
1308,queso
1308,licor
1308,water
1308,yogurt
1308,arroz
1308,chocolate
1308,postres
1309,galletas
1309,cafe
1309,chocolate
1309,azucar
1309,cuidado personal
1309,carne
1309,yogurt
1309,postres
1309,papas
1309,panaderia
1309,enlatados
1310,galletas
1310,water
1310,yogurt
1310,queso
1310,vegetales
1310,chocolate
1310,enlatados
1310,helado
1310,azucar
1310,licor
1310,cuidado personal
1310,soda
1311,enlatados
1311,galletas
1311,azucar
1311,papas
1311,postres
1311,panela
1311,chocolate
1311,cuidado personal
1311,soda
1311,arroz
1311,harina
1312,vegetales
1312,galletas
1312,pollo
1312,yogurt
1312,postres
1312,water
1312,azucar
1312,huevos
1312,helado
1312,chocolate
1312,licor
1312,papas
1312,aceite
1313,water
1313,azucar
1313,queso
1313,galletas
1313,chocolate
1313,yogurt
1313,arroz
1313,licor
1314,azucar
1314,postres
1314,yogurt
1314,pollo
1314,papas
1314,galletas
1314,licor
1314,sal
1314,queso
1314,vegetales
1314,cafe
1315,azucar
1315,water
1315,sal
1315,licor
1315,yogurt
1315,chocolate
1315,galletas
1315,margarina
1315,queso
1316,chocolate
1316,galletas
1316,yogurt
1316,water
1316,azucar
1316,helado
1316,cuidado personal
1316,frutas
1317,chocolate
1317,azucar
1317,galletas
1317,licor
1317,postres
1317,yogurt
1317,pasta
1317,water
1317,arroz
1317,sal
1318,azucar
1318,galletas
1318,yogurt
1318,panaderia
1318,pescado
1318,helado
1318,queso
1318,leche
1318,sal
1318,pollo
1318,pasta
1318,postres
1319,queso
1319,galletas
1319,azucar
1319,granos
1319,panela
1319,yogurt
1319,postres
1319,huevos
1319,water
1320,pasta
1320,galletas
1320,carne
1320,sal
1320,azucar
1320,pescado
1320,yogurt
1320,papas
1320,postres
1320,pollo
1320,chocolate
1320,water
1321,galletas
1321,azucar
1321,helado
1321,panaderia
1321,yogurt
1321,water
1321,chocolate
1322,chocolate
1322,azucar
1322,licor
1322,arroz
1322,yogurt
1322,cuidado personal
1322,galletas
1322,queso
1322,postres
1323,galletas
1323,azucar
1323,sal
1323,helado
1323,yogurt
1323,carne
1323,postres
1323,pollo
1323,licor
1323,panela
1324,galletas
1324,water
1324,frutas
1324,azucar
1324,yogurt
1324,postres
1324,helado
1324,chocolate
1324,licor
1325,yogurt
1325,azucar
1325,frutas
1325,galletas
1325,queso
1325,chocolate
1325,licor
1325,postres
1325,papas
1325,arroz
1325,water
1326,licor
1326,yogurt
1326,galletas
1326,queso
1326,papas
1326,azucar
1326,panela
1326,granos
1326,pollo
1326,water
1327,galletas
1327,postres
1327,yogurt
1327,azucar
1327,licor
1327,queso
1327,carne
1327,soda
1327,helado
1327,papas
1328,galletas
1328,yogurt
1328,licor
1328,postres
1328,pasta
1328,cuidado personal
1328,papas
1328,azucar
1328,panaderia
1328,panela
1328,frutas
1329,yogurt
1329,azucar
1329,postres
1329,galletas
1329,chocolate
1329,licor
1329,soda
1329,papas
1329,arroz
1330,azucar
1330,water
1330,galletas
1330,yogurt
1330,vegetales
1330,postres
1330,frutas
1330,huevos
1330,helado
1330,arroz
1330,chocolate
1330,licor
1330,panaderia
1331,licor
1331,water
1331,vegetales
1331,galletas
1331,panaderia
1331,azucar
1331,yogurt
1331,queso
1331,carne
1331,chocolate
1332,pollo
1332,water
1332,galletas
1332,azucar
1332,chocolate
1332,soda
1332,yogurt
1332,licor
1333,azucar
1333,yogurt
1333,queso
1333,galletas
1333,water
1333,harina
1333,cuidado personal
1333,arroz
1334,postres
1334,yogurt
1334,chocolate
1334,licor
1334,helado
1334,azucar
1334,galletas
1334,carne
1334,queso
1334,harina
1334,arroz
1335,galletas
1335,azucar
1335,carne
1335,pollo
1335,chocolate
1335,panaderia
1335,queso
1335,yogurt
1335,licor
1336,yogurt
1336,frutas
1336,azucar
1336,postres
1336,galletas
1336,sal
1336,licor
1336,harina
1336,granos
1337,licor
1337,galletas
1337,chocolate
1337,cuidado personal
1337,azucar
1337,yogurt
1337,arroz
1337,helado
1337,water
1338,yogurt
1338,galletas
1338,chocolate
1338,azucar
1338,panaderia
1338,sal
1338,arroz
1338,papas
1338,margarina
1338,pasta
1338,water
1338,licor
1339,azucar
1339,postres
1339,soda
1339,pollo
1339,galletas
1339,vegetales
1339,panaderia
1339,chocolate
1339,licor
1339,yogurt
1340,azucar
1340,galletas
1340,pasta
1340,yogurt
1340,papas
1340,queso
1340,harina
1341,water
1341,yogurt
1341,azucar
1341,arroz
1341,galletas
1341,enlatados
1341,pollo
1342,water
1342,azucar
1342,chocolate
1342,queso
1342,arroz
1342,galletas
1342,yogurt
1342,panela
1342,pasta
1343,azucar
1343,licor
1343,galletas
1343,water
1343,pollo
1343,panaderia
1343,papas
1343,yogurt
1343,chocolate
1343,helado
1344,postres
1344,galletas
1344,yogurt
1344,water
1344,azucar
1344,arroz
1345,galletas
1345,azucar
1345,licor
1345,arroz
1345,yogurt
1345,panaderia
1345,water
1346,azucar
1346,water
1346,yogurt
1346,panaderia
1346,queso
1346,galletas
1346,pollo
1346,chocolate
1347,galletas
1347,leche
1347,azucar
1347,frutas
1347,water
1347,yogurt
1347,harina
1347,pollo
1347,papas
1348,cuidado personal
1348,water
1348,azucar
1348,chocolate
1348,galletas
1348,panaderia
1348,frutas
1348,postres
1348,vegetales
1348,panela
1349,galletas
1349,chocolate
1349,panaderia
1349,queso
1349,yogurt
1349,water
1349,carne
1349,huevos
1349,margarina
1349,arroz
1349,azucar
1350,galletas
1350,cuidado personal
1350,licor
1350,azucar
1350,yogurt
1350,soda
1350,arroz
1350,panaderia
1350,postres
1350,carne
1351,azucar
1351,chocolate
1351,yogurt
1351,panaderia
1351,harina
1351,water
1351,galletas
1351,queso
1351,vegetales
1352,azucar
1352,yogurt
1352,panaderia
1352,huevos
1352,galletas
1352,chocolate
1352,aseo
1352,cafe
1352,vegetales
1352,frutas
1353,azucar
1353,arroz
1353,harina
1353,papas
1353,pollo
1353,yogurt
1353,water
1353,vegetales
1353,postres
1353,galletas
1353,enlatados
1353,licor
1354,galletas
1354,azucar
1354,yogurt
1354,chocolate
1354,carne
1354,sal
1354,licor
1354,postres
1354,water
1354,helado
1355,leche
1355,queso
1355,carne
1355,azucar
1355,water
1355,galletas
1355,papas
1355,yogurt
1355,arroz
1356,yogurt
1356,chocolate
1356,helado
1356,galletas
1356,arroz
1356,panaderia
1356,azucar
1357,pollo
1357,azucar
1357,chocolate
1357,yogurt
1357,galletas
1357,frutas
1357,panaderia
1357,queso
1357,licor
1357,helado
1358,galletas
1358,queso
1358,pollo
1358,azucar
1358,papas
1358,water
1358,chocolate
1358,cuidado personal
1358,helado
1358,vegetales
1358,licor
1358,yogurt
1359,papas
1359,pasta
1359,water
1359,galletas
1359,vegetales
1359,azucar
1359,sal
1359,licor
1359,cuidado personal
1359,yogurt
1359,huevos
1359,arroz
1359,frutas
1360,panaderia
1360,galletas
1360,azucar
1360,sal
1360,postres
1360,chocolate
1360,water
1360,helado
1360,queso
1361,galletas
1361,licor
1361,queso
1361,helado
1361,azucar
1361,cuidado personal
